song_id,title,artist_id,artist_name,year,duration,tempo,loudness
SORMJDF12A8C13C321,"The Marquis and the Scaffold (From ""Quills"")",ARI2JSK1187FB496EF,Nick Ingman,0,186.61832,117.45,-23.333
SOKIAJX12A6D4FA7F3,Hiroshima,ARHBWOZ1187FB3FD53,Utopia,0,435.93098,110.301,-10.998
SONBILX12AB0188421,Ms. Marseilles,ARA0YAE1187B9B1D16,John Brown,0,113.97179,101.074,-8.65
SOXWZTG12A8C13AF7C,Let Me Show You The Way (Out),ARAEX7Y1187FB42D36,Toni Braxton,2002,258.48118,91.066,-4.745
SOBRJMH12AB018B853,If I Miss You Again Tonight,AREB9421187FB458EF,Tommy Overstreet,0,169.22077,93.72,-16.735
SOVGXVD12A58A7D23B,I Love U,ARXOTQH1187FB57084,Chris Brown,0,182.22975,66.696,-6.649
SOUZXYV12A8C13CADA,Nuoruusmuistoja,ARIUQZL1187FB4303B,Erkki Junkkarinen,2002,218.93179,164.769,-14.225
SORLCKK12A58A7BAB4,After Lovin You (Love Life Album Version),ARUUXNF1187B98FB36,Charlie Peacock,1991,291.21261,100.862,-8.158
SOZTGFX12AB0181283,Beef,AR60ZZX1187FB52E29,Capone-N-Noreaga,2009,217.41669,157.665,-5.515
SOYWFOK12AB0187CC0,Find The Office,AR4NTMG1187B9B5C17,Patric C,0,236.82567,153.978,-7.651
SODDIDB12A8AE463BD,Quasar,AR6AGJV1187FB504BA,Kitaro,2006,410.06975,126.339,-10.282
SOKVWHI12AB018B0AA,Swing,ARXRMXD12086C1309C,Jean-michel Rotin,0,177.91955,121.987,-6.573
SOAAQAB12A8AE4769F,"Wrote For Luck (12"" - Remastered version)",ARPATQ21187B9ACAFC,Happy Mondays,1988,342.59546,101.831,-9.616
SOJMWVB12A8C14216A,Ahmea,ARWD6SL1187B9B5D31,Flutlicht,2000,513.56689,140.997,-5.957
SOHKXRA12AB017CB5C,Le Bagad De Lann Bihoue,ARLZ6BF1187FB3DD6A,Alain Souchon,0,231.31383,103.414,-9.711
SOSZPEW12AB018287A,Street Sh***,AROGHQQ1187B9890E3,Mil featuring Memphis Bleek,0,265.29914,211.987,-7.891
SOWXNPJ12AB0185A17,Dance To The Music Of The World - Original Re-Mix (Practice Session),AR1GW0U1187B9B29FD,Prince With 94 East,0,364.5122,85.006,-12.998
SOHZWYA12AB018307C,Hot Rod,ARQQSZK1187B99F854,Fiasko,0,403.19955,126.031,-7.668
SOFHRVN12A8C13F587,Coke (Live),AR82QSN1187FB41EC9,Flickerstick,0,280.89424,168.099,-6.305
SONPVFL12A81C22ADA,Drown In My Own Tears (LP Version),ARD0FN11187B9B25CD,Bobby Darin,0,203.57179,66.232,-23.112
SOMDTUH12AC4687D93,Fan Into Flame,ARAPI451187B9B6E6F,John Michael Talbot,0,170.44853,101.905,-19.725
SONTOBA12AC4689054,Druzya,ARXK4ZA1187B99753A,Malina,0,232.04526,98.663,-6.184
SOZHSPI12A8C1339E6,Ability To Create A War,ARN6M7I1187FB4DEAF,A Skylit Drive,2007,88.86812,139.238,-5.864
SOGFXIK12A6D4F615B,Pants_ Meet Shit,ARMEYJD1187B9A4522,Daughters,2003,52.11383,80.992,-4.271
SONQTFK12AB0180BAC,McHattie's Waltz,ARV2F621187B993BF6,The Waybacks,2000,288.49587,240.983,-13.915
SODTRYX12AC4689826,Ça S'est Passé Un Dimanche,AR1X2H01187B98CCF2,Maurice Chevalier,0,185.39057,113.689,-14.263
SOHGLKT12A8C13AF29,Going Strong (Album Version),ARD2NDU1187B99B615,Dropkick Murphys,0,186.01751,182.518,-4.999
SOUDHLD12AB0189DF7,Heavy Heart (Album Version),ARBINER1187B994686,Josie,0,303.20281,107.829,-11.321
SOBTXSH12A8C146024,Dendemänner braucht das Land,ARTKTYG1187FB40CBA,Dendemann,2006,205.13914,126.892,-3.094
SOFSARM12AB017C9FB,Un P'Tit Brin De Musette,ARD7U0O1187FB5531A,André Verchuren,2001,165.04118,198.736,-11.222
SOBFZMO12A8C13ECC3,And I Hear You Call,ARV8T9T1187B99F3F4,Amorphis,1997,280.97261,131.191,-4.167
SONUMRQ12AB017E917,Somewhere In Time,ARGUNFT1187FB3B140,Dave Alvin,0,354.19383,121.171,-15.241
SOFQBMN12A8C1428AD,Single Ladies (Put A Ring On It),AR65K7A1187FB4DAA4,Beyoncé,2008,466.05016,84.1,-6.593
SOGQNDO12AB0181930,Ninja Mental,AR0JURX1187FB3C8FF,Illya Kuryaki And The Valderramas,1996,233.97832,154.028,-10.819
SOVXPSE12A6D4F87B5,Tony Yayo Explosion,ARRXG5Y1187B9AA016,G Unit feat. 50 Cent,2002,101.43302,75.0,-14.158
SOISSKN12AB01888AF,Ain't Got Nothin' But The Blues (Album Version),AR7BMMV1187FB5B2D7,Robben Ford,1988,278.96118,91.247,-13.908
SOVXQVR12A8C132852,Soaked In Cinnamon,ARIUHYM1187B9AEAE4,Ultimate Fakebook,0,183.27465,163.604,-3.177
SOTXLKT12A8C144768,Make It Funky (Album Version),ARGY9FW1187B991C7D,Information Society,1988,68.362,149.91,-19.776
SOMDZTP12AB018672C,Now And Forever,AR01IP11187B9AF5D2,Call To Preserve,2006,165.82485,189.824,-4.829
SOEEESC12AB01835B1,I Could Be Dreaming,AR8BUVM1187FB4D94D,Belle and Sebastian,1996,226.92526,165.038,-9.67
SOUBXTR12AB0186DF5,Slap U Around,ARO3SS31187FB3729C,GWAR,1994,159.68608,136.211,-8.871
SOBBGMF12AB018758C,La Mamá De Jimmy,AR2S6UD1187B9B944F,León Gieco,1999,218.5922,124.004,-5.41
SORELXV12A8C13BF00,Like A Freza,ARMHAI21187B9A844A,Little Capes,0,289.64526,112.838,-8.603
SOHJLBS12AB018B305,Lets Go Amigos - Tail,AR2D0XK1187B98EC4A,Johnny Pearson,0,17.60608,117.101,-9.332
SOTQUUI12A8C1390F0,Bourrée des Monts d'Aubrac,ARQ4OZM1187B991229,Jean Segurel,0,186.90567,113.93,-10.974
SORUXNU12A67AE1311,Guardian Angel,ARFNJ4O1187B9A204B,Broadcast,0,302.52363,166.809,-5.346
SOJDMUS12AB018259A,My Heart Is Booked,ARW90Y31187B98FC7C,Pinchers,0,221.88363,176.536,-12.783
SOXYYDN12A8C13D848,Skank and Dub,ARB4ROA1187B9ACAEC,Junior Reid,0,220.47302,139.898,-11.206
SODXFCU12A58A78087,ABCD Medley,ARC1CJB1187B99FCA4,Laurie Berkner,0,182.22975,128.43,-11.498
SOZKCNZ12A6D4FCAA3,It Won't Be Long Now,ARSX3I61187B98FAC7,Frank Stokes,2005,188.89098,94.73,-19.27
SOHKCZR12A6D4FB24B,Another Love Song,ARN5W1B1187B98BE10,Warrior King,2005,204.38159,153.977,-6.134
SOGOQKY12A8C142CBD,Good Times Have Done Me Wrong (live) - exclusive version,AR198711187B9AD09F,Simply Red,0,305.162,90.031,-6.569
SOZWKVJ12AB0188D0E,Me Dicen El Feliz,ARWGY6U1187B98B228,Orquesta Sublime,0,222.14485,95.136,-7.911
SOOXJSH12A8C137DD1,Pu**y Pop,AR49IQD1187FB37EA7,Xzibit featuring Jayo Felony and Method Man,0,201.06404,96.058,-8.011
SONCQJK12A8C141A3A,Cabiria,AROVJWM1187B98E649,Hot Club Of Cowtown,2009,203.96363,132.073,-10.881
SOQPKMA12A8C134BD1,Un Espacio Para Andar (2002 Digital Remaster),ARW70HR1187B9A358C,Aleks Syntek,0,275.19955,120.029,-6.73
SOFTZZW12AB0184ED6,Plus chère la vie,ARYB42B1187FB37B01,Les Malpolis,2009,298.89261,96.521,-4.03
SOILGAJ12A6D4F79D8,We Got You (Featuring Jaguar),AR8RXRI1187FB4104B,The Roots / Jaguar,0,39.18322,218.587,-17.317
SOCPGYO12A6D4FBE11,Entanglement,ARY5TFK1187B9BA2BD,John Ottman,2005,79.77751,69.234,-13.501
SOONWCU12AB017EF1F,Alla Fine Di Tutto Questo,AREUMQS1187FB3AC8F,Fabri Fibra,2009,267.36281,160.071,-4.41
SOGMVDA12A8C140799,Sounds Of The City,ARGBGC71187FB3DD0B,DJ Nasty,0,206.70649,150.023,-6.6
SODUQPC12AC468D0FA,Orchard,AR567PN1187FB4B4F2,Moss,0,261.48526,101.29,-19.933
SOCCUAU12A6BD56BE7,The Impala Incident (The Fifth Annual End Of The World Tour),ARGDENL1250940EE3B,Christoper Titus,0,119.66649,80.8,-9.322
SOUYYZV12A6D4FBE40,Frei zu sein,ARHKQGH1187B9A4DB4,In Extremo,2008,186.06975,170.095,-2.136
SOASECA12AB01875F6,Finally,ARPRQSD12086C16679,The Incurables,0,276.63628,99.139,-9.254
SOILALF12A8C146C98,Now I'm All Over The Place_ Scoob (Album Version),ARMM7T01187B9B31E0,Frank Caliendo,2008,433.47546,124.086,-13.149
SOOLZNN12A8AE47E47,Left Behind,ARBHPBX1187FB47102,The Steeles,0,241.26649,71.911,-10.277
SOKNYCV12A8C137625,Signapur,ARHKQGH1187B9A4DB4,In Extremo,2005,233.74322,114.127,-3.734
SOYITPH12A58A7CA96,History Of Jody,ARPGT071187B9A6512,Guitar Shorty,0,817.37098,103.27,-17.135
SOBFOZC12A8C143BE8,Juneau [Live],AROBHK51187B9AD82B,Funeral For A Friend,2007,251.21914,102.889,-4.518
SOGRJSY12A8C13C25E,Posterchild for Tragedy,ARF1PSM1187B9B802A,Sugarbomb,2001,260.93669,122.761,-6.121
SOYNEVM12AB018439A,Wildflowers (Album Version),ARBEBBY1187B9B43DB,Tom Petty,1994,190.32771,86.8,-13.374
SOHPRWZ12AB0180B14,Come All Over Me,ARLQOVG1241B9CAD7B,Groove Karma,0,206.78485,144.045,-7.377
SOSBSFC12AC960A17A,Handel: Alcina: Tornami a vagheggiar,ARFYXXA1187B995861,Joan Sutherland,0,264.12363,138.356,-16.553
SORAOMT12A8C140327,Matter Of Fact,AR80OOA1187B98E726,Love Jones,1993,384.13016,102.473,-7.479
SOPKWKW12A8C1312BC,Head For Backstage Pass,ARHI20L1187FB4C997,Jeff Beck,1976,163.83955,131.554,-8.951
SOXNMJY12A81357342,Santa Claus Is Coming To Town,ARDY3451187B9A0226,Skeeter Davis,1999,153.96526,150.784,-16.87
SOVBLWJ12A6D4F6EE4,He's A Rebel,ARTZXUP11F4C83D65B,Crystals,0,150.90893,117.623,-5.651
SOXVCSA12A8C137504,Everyday,ARXJJSN1187B98CB37,Bebe Winans / Stephanie Mills,2000,324.93669,144.005,-9.2
SOXPAAZ12A8C13F495,Let's Plan A Robbery,ARY55LO1187B9A3F17,Three 6 Mafia,2005,213.60281,130.298,-10.606
SOREDLN12A58A7CD54,Plastic Dreams,AR2HFII1187FB378BC,Jaydee,1992,265.84771,124.553,-7.855
SOOCTOA12A8C13C2BD,Carol,ARDK87R1187B98D51C,Flamin' Groovies,1999,195.39546,172.502,-3.215
SOUSGXU12AC468B613,Boyfriends,ARMD0G81187B99A519,Vickie Winans,0,108.45995,124.734,-18.871
SODBPRG12A81C21AE1,Taste You,ARQY95Q1187FB3E53A,Auf Der Maur,2004,277.89016,125.05,-7.319
SONYLMS12A58A7C76D,Treat Me Right (Jon Cutler Album Version),ARUBDQW1187B98D775,Kim English,0,292.5971,123.978,-5.193
SOIPALY12A8C134921,Come To Me Tonight,AR6CLFP1187B9ACB94,Daniel Johnston,1998,115.35628,158.304,-11.092
SOYAKYV12A8C1366D6,Todo A Mi Favor,ARJRQL51187FB541AB,Juan Carlos Baglietto,0,218.09587,131.624,-15.459
SOBSCBT12AB01838DA,Caught In The Rain,AR4TLW81187B99683D,Martin Sexton,1996,277.39383,109.889,-14.15
SOILKFY12AB01859FF,Dancehall Man,ARTPGR61187B98B0F6,Thriller U,0,235.12771,72.305,-10.677
SONPFMD12AB017C1B3,Tú,AR6PJ8R1187FB5AD70,Shakira,1998,214.12526,139.95,-10.65
SOREWHH12A58A7CDF8,Country Preacher,ARAJ5XN1187B9B578B,Jimmy Johnson,0,287.32036,98.929,-8.581
SOYPZAE12A81C1FDC3,Chant For Eschaton 2000,AR1OBRC1187FB59AD4,Behemoth,1999,321.48853,156.261,-4.146
SOHCYND12AF72A3CD9,Deliverance,AR190KO1187B9905EC,Sick Puppies,2006,190.9024,91.145,-4.531
SOJKXAO12A58A7CB4F,Better Be Good,AR3752L1187FB4B67E,The Real Kids,1976,252.26404,162.771,-14.655
SODHZNC12A8AE47F36,Good Question  (LP Version),AR0BV7E1187FB386C1,Lee Ritenour,0,223.45098,148.879,-10.982
SOBQXVB12A8C138200,Bing,ARKU2GK1187B98C8AB,The Jason Bonham Band,1992,290.19383,196.013,-7.11
SOXCLCB12AB01829E2,Morning,ARYFXQ21187FB4DAEF,Poncho Sanchez / Dianne Reeves,1999,355.05587,215.461,-9.681
SOUJZUN12AB0183A9B,Walk in the Park,ARXTYER12086C167DD,Audio Pyper,0,405.52444,124.996,-12.98
SOGTWZP12AB018545B,Only If You Live There,ARMOBJT11F50C4A101,Oliver Lake Quintet,0,419.76118,131.611,-10.383
SOEMXXF12A6D4F932C,Waterfall (Spirit Of The Rainforest Album Version),ARI4S0E1187B9B06C0,David Arkenstone,0,363.41506,106.998,-18.327
SOONKCD12AB018353D,Operation Love,ARY7ERS1187B9903AE,Mark Ashley,0,190.77179,99.996,-4.336
SOYTTHD12A6D4FACA0,Stereophonic Presentation - Kokoro_ Pt. 5,ARPK1CM1187B9B6B9C,Roger Reynolds,0,313.91302,48.607,-37.668
SOSYYND12AB0186F9A,Dumy Moi-Zamicy Dal Nie...,ARWPLGU1187B9A8255,Alkonost,0,542.87628,109.953,-4.456
SOHIWMI12AB017C48B,Need Not,ARKFJMK11F50C4F213,A Ghost Devotion,0,305.34485,137.973,-8.489
SOQVHOW12AC46885EE,A Galicia Vente Xa,ARW2I321187B9A9F87,Xose Manuel Budiño,0,365.47873,119.835,-5.407
SOPWSJD12A8C134A1A,Always,ARC4HSQ1187FB55940,RyanDan,2007,235.12771,111.518,-8.567
SOSFYHJ12A8C13AF10,Track 04,ARWTWYV1187B996D8B,Pelt,0,225.98485,107.368,-22.196
SOGXADW12AB0183042,No Mercy Remix (Cade Money Remix),AR16T2D1187B98ABF4,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,2007,239.33342,179.912,-6.947
SORLFPE12A6D4F2B84,Bad Creation,ARBQ5TQ1187B992B8A,Vivian,2007,227.76118,90.993,-6.53
SOESVVP12CF5F8799A,A Whiter Shade Of Pale,ARW9FP41187B98C2A7,Annie Lennox,1995,316.76036,145.99,-8.724
SOSDYAS12AB0180457,All Of This,ARA3I0J1187FB57869,Blink-182,2003,280.00608,117.574,-5.342
SOORZRU12AC468A12D,Chanson sous la pluie,ARKJKVO1187FB49D0A,Michèle Bernard,2002,192.67873,114.495,-10.338
SOPQTWV12AC3DF9853,Like a Bird Pulling Up At a Worm,ARNNBW81187FB55594,We Show Up On Radar,0,194.71628,80.029,-13.362
SOBPRXH12AB01824D8,Buried Alive In The Blues,ARFONSP11F50C4D175,Michael Bloomfield,0,295.91465,106.534,-12.022
SOEMIKT12A8AE4884B,I Can't Help,ARPAH7U1187B9A308F,Cocoa Tea,0,237.89669,163.664,-7.441
SOJZOST12A8C139DA4,East,ARYN80Y1187FB49F36,The Rongetz Foundation,0,390.37342,119.992,-8.415
SOXTCSF12A8AE4628A,Ring The Alarm,AR65K7A1187FB4DAA4,Beyoncé,2006,161.38404,113.992,-3.964
SOMCYNS12A58A7B8BE,Wanna Hurt Mase? (Album Version),ARS2W231187B99EDEC,Mase,0,263.18322,92.028,-6.933
SOMORVY12A8C144093,Seek 300,ARGY9FW1187B991C7D,Information Society,1997,288.62649,150.055,-8.149
SOZZQBH12A6D4FAFD8,Thank You Mr. Poobah ( Remastered 97' Version ),ARHWVGW1187FB41479,The Paul Butterfield Blues Band,0,246.12526,158.12,-15.693
SOMORZB12AB0188412,Going Home (Acoustic),AR0OEYB1187FB4A81E,Catherine Howe,0,203.44118,164.886,-15.095
SOIXLZQ12AB018CE35,Alte Pizza,ARE08BN1187B98FCA3,Der Plan,1988,153.59955,119.317,-14.342
SOKAJCZ12AB0186428,Everything Has Changed,AR4NTMG1187B9B5C17,Patric C,0,286.4322,198.138,-11.651
SOGSSOW12AB0189E3E,Goin' Upstairs (Little Freddie King),AR43KFF1187B9B74B1,Little Freddie King,0,312.63302,128.745,-9.995
SOUPVWK12A6310EF7A,Fast-Track,ARH6W4X1187B99274F,Radiohead,2001,197.45914,103.476,-7.037
SOIIGWW12A81C23437,The Chosen Legacy,ARLSF8H1187B9A76B0,Dimmu Borgir,2007,259.02975,150.064,-3.561
SOCJFRN12A8AE459BF,Show Of Love,ARD3ICK1187B9A56C9,Jimmy Riley,0,233.7171,162.139,-13.887
SOAASSD12AB0181AA6,Song From Moulin Rouge,ARKXLIJ1187B9A4C54,Percy Faith & His Orchestra,0,195.02975,91.765,-11.149
SOWMWFG12AB017F371,Drifting,ARI4S0E1187B9B06C0,David Arkenstone,2009,272.74404,160.028,-11.812
SOCIAAX12A58A7CEDB,The Ghost At #1,ARNDTKL1187B9AF57C,Jellyfish,2006,216.60689,169.875,-9.679
SOYHENM12A8C13BEAD,Blues 666,ARUP5LV1187FB50BD8,Fuzz,0,238.36689,153.978,-3.768
SOVUNDW12A58A7AF38,Amidar (CCCP Mix),ARE17W51187FB5381B,Rui Da Silva,0,444.9171,65.005,-5.999
SOZTNUV12A58A7FCB5,Donde Estas Corazon,AR6PJ8R1187FB5AD70,Shakira,1997,399.98649,121.589,-7.094
SOWLLSW12AB0184EE8,Down A Notch,ARBYBBY11F4C8458A8,Faking David,0,169.56036,98.259,-10.769
SOKUWZA12AB017FB9B,Balada De La Mariposa,ARFILWJ1187B9ADDBF,María Elena Walsh,0,148.89751,103.623,-13.024
SOUMIYO12A6D4FD73C,Unutmam,ARIJC9L11C8A415690,BassTurk,2008,259.05587,90.627,-10.399
SOCOMAW12AB017EE59,You Were Only Fooling,AR392MV1187FB3C3FE,Connie Francis,0,135.8624,121.993,-9.956
SOQKAFW12A67ADA4C6,Hope  (Edited Album Version),ARSE5NP1187B9B98AB,Twista Featuring Cee-Lo,2004,272.50893,106.967,-5.126
SOIQENV12A8C133A29,Lonesome To The Bone,ARH861H1187B9B799E,Johnny Cash,1974,162.29832,170.995,-10.06
SOBTTPI12A8C1406EF,Soul Music (ReMastered),ARNMWP51187FB3E963,Curtis Mayfield,2006,237.60934,83.902,-14.364
SONNXJI12A58A7AD05,The Avenue (Zack W. Remix),ARCF06I1187B995398,K-OS,0,282.43546,102.91,-6.472
SOPOSOZ12AB018C568,I've Come This Far by Faith,ARV8DLF1187B9A4C7C,The Mighty Clouds Of Joy,0,141.58322,95.984,-14.502
SOGPBBU12A67AE219E,Bruttosozialprodukt,AR4SOKG1187B98D2B0,Geier Sturzflug,1982,186.51383,165.979,-6.54
SOHWQKE12AB0187F90,Turu wilakuy,AR6VWIR1187B98C1E9,Alturas,0,293.90322,78.01,-14.956
SOQUEQP12A8C1397DE,The Tube,AR9XZPA1187B9AC7D4,Spectra Soul,2008,303.51628,85.006,-7.751
SOCMHVU12A8C13A274,Si Xin De Li You,AR18AJW1187FB3F9FA,F.I.R.,0,248.0322,101.471,-6.351
SOPAQJH12AB018BAFC,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),AR93K7R1187B9AC92A,Black Debbath,0,268.61669,85.068,-6.093
SOXOKBA12CF54651D5,I'm Running Out Of Love,ARYJSY01187B9B7C65,Dolly Parton,2008,125.33506,100.06,-10.609
SODUOQU12A58A7D2A8,The House Is Rockin',ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,1994,168.30649,170.217,-10.351
SOOWFID12AC9DCED58,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,ARFQCJT1187FB3C099,The Glencastle Sound,0,3.5522,110.76,-15.118
SOCQEJA12AB0187390,The Room,AR1LKDU1187B991E0B,Bruce Carroll,0,278.41261,90.094,-10.882
SOSLDDI12AB0180835,Magic Carpet Ride - Original,ARTWNNQ1187B9A15BC,Glen Ricks,0,167.49669,86.999,-10.469
SOYCHDB12A8C13F2C8,Can't Take My Eyes Off You,ARR3ONV1187B9A2F59,Muse,0,211.12118,126.725,-5.646
SOAZGGS12A8AE457F4,Mo Jing,ARWENXU12454A2DE56,CoCo Lee,0,269.53098,100.034,-6.025
SOCTFYZ12AB018CE46,Love,ARATH401187B98A7DE,YZ,0,287.37261,43.991,-14.64
SOIZPQD12AB017E788,Crystal Clear,ARAI3SX1187B9A3A9A,Brainchoke,0,87.14404,137.07,-3.254
SOKPMSE12A8C135993,China Doll,ARF4V431187FB3AA41,Slim Whitman,2002,170.81424,107.584,-9.681
SOTKJLB12A6D4F785A,Dancing Drums,ARFQ7RR1187FB3CC0A,Badmarsh & Shri,1997,497.13587,96.028,-9.507
SOKHNPX12A8C14512E,Show Fifteen with Bernard Sampson & Robert Sewell,AR7QAHN1187FB35F8B,Groucho Marx,0,321.20118,131.128,-9.332
SOZMGEI12AB018DA91,Colour My XTC,AR2MEUK1187B992D1B,Jeff Scott Soto,0,298.05669,180.974,-4.304
SOAJLLN12AB0184718,The Other Side,ART9GX11187B9B0EDC,Super700,2009,47.28118,64.101,-8.878
SOEYVTH12A8C138E6E,Yo Odeconer,AROQ9OT1187B99E88D,Kékélé,2006,309.49832,115.072,-7.821
SOAMORU12A8C137E6F,Voici Les Clés,ARAZF6G1187FB5A0C1,Gerard Lenorman,1999,227.39546,121.832,-8.811
SOXYNYD12A8C13DF7B,Kassoule,ARNLOX91187B990BFC,Tabu Ley Rochereau,0,173.19138,100.009,-13.029
SOBGWIG12A6D4F6329,Aziatic (Outro),ARKQ9JM1187FB57521,AZ,2002,60.21179,87.599,-7.459
SOUTRYP12A8AE46BC6,Inoculated City,AR13CXU1187B9AD30A,The Clash,1982,130.63791,87.657,-13.143
SOYSHUA12A58A7CEBF,Make This Love Last,AR1BZED1187FB4CDEE,Wendy Moten,1992,230.37342,109.001,-8.634
SOWZOIY12AB0181FD3,Problem Inna the System,ARNNQ9E1187FB3C82F,Black History,2001,251.402,127.27,-10.062
SOFUTDG12AB018A272,Le complexe de Sisyphe,ARRHXNC1187B98C169,Melatonin,0,233.11628,127.989,-9.443
SOKIGAA12AB0184D4F,Honor The Lord (He Holds The Keys Album Version),ARID75M1187B9B8341,Steve Green,0,147.40853,168.34,-13.051
SOGTHVT12A6D4FC435,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),ARD4C1I1187FB4B0C3,Pink Floyd,0,60.13342,65.61,-20.11
SOIMXWW12A8C140FDD,Babylon,AR56CNM1187B99442A,Judas Iscariot,1995,393.89995,135.39,-7.736
SOAPZIG12A6D4F7920,Dicen Por Ahi,ARDCFNZ1187FB3DDB0,Enrique Iglesias,1998,229.0673,101.43,-6.947
SOCZOTF12AB018C245,Enclosed_ One Broken Heart,AR14CJ91187FB3A994,Eddy Arnold,0,156.21179,42.086,-11.375
SOQWJDW12AB01829EE,Jalousie,ARD7U0O1187FB5531A,André Verchuren,0,194.82077,123.249,-9.865
SOGLLSY12AB01856CF,Turn Me On,ARJDMBO1187B9AD118,Johnny Osbourne,0,271.5424,91.775,-8.227
SOAWEQT12A8C13AC84,Du Verstehst Mich Nicht,ARGR98V1187FB3A1B9,Andreas Dorau,2005,267.36281,118.975,-9.752
SOESTLC12A58A767BC,100% Dundee,AR8RXRI1187FB4104B,The Roots,0,270.31465,183.486,-1.031
SOWREHW12AB0186FE8,Breezin' Along With the Breeze,ARXGICZ1187FB444DD,The Merry Macs,0,182.9873,79.821,-16.008
SOIDLER12A81C21607,Future Traffic Song,ARRV3LG1187B989905,Ashtrax,2002,278.36036,123.013,-12.796
SOGALXT12A8C1332F5,I Don't Give a F**k,ARG3UX61187B9AC05A,D.O.W.N.,0,239.72526,129.986,-7.722
SOEMGOC12AB018790A,Mango Del Monte,ARZ8S071187B993849,Tito Rodriguez,2001,176.5873,103.166,-10.317
SOGRXSE12A6D4FB47C,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),AR5O6W51187FB46984,SNAP!,0,385.35791,150.037,-11.804
SOAGAFW12AB0181E97,Feel Better,ARRVIZY1187FB41246,California Oranges,0,330.1873,176.02,-10.454
SOMZIPX12B34F32E77,Den Me Agapas,ARGBNIX11F50C50A01,Anna Vissi,0,296.30649,166.891,-12.712
SOQWQSK12AB0180210,Compromise,AR0VZWC1187B99BA57,The Berzerker,2002,163.81342,227.25,-4.563
SOBLURN12AB018064A,The Queen's Treatment,ARCHMYZ11EB9C820A9,Ada Jane,0,288.80934,61.198,-13.892
SOROJLB12A81C2178B,Tomara (I Wish),ARNARI81187FB3C9A7,Flora Purim,1994,242.83383,75.297,-19.173
SOJFAXW12AB018D3BE,Get Moose and Squirrel,ARPYQNG1187FB4AF63,Virgil Moorefield,1995,155.8722,45.13,-10.369
SOKNRNY12A8C143B32,Slab Ridaz (feat. Lucky Luciano & Filero),ARZAHDN1187B9B4BED,Ice_ Lucky Luciano_ Filero,0,239.93424,163.006,-5.141
SOCMUOM12AC90730BB,Outskirts Of Life,ARA7WV51187FB532B0,GG Allin,0,198.84363,99.572,-11.29
SOBUKEN12AB018CEA2,A Broken Heart,AR0Q5531187FB45143,Dallas Holm,0,273.00526,93.553,-14.948
SOZLSQF12AB01852C1,Styles P Speaks (Interlude),ARYGXKQ11E2835CE3B,Styles P,0,57.57342,105.532,-7.495
SOAEQKJ12A58A761EA,Certified Gangstas (featuring Jim Jones Camron & Bezell),ART62WC1187FB47E80,The Game feat. Jim Jones Camron & Bezell,0,210.23302,69.555,-6.647
SOQTLMB12A58A7DBFF,Sanctify Yourself (Extended Remix),ARML8X41187B990644,Simple Minds,0,435.3824,128.607,-11.231
SOHYKZG12A6D4FAF0A,Hollow Eyes (Beat The System Album Version),AR2KSTE1187FB57A36,Petra,0,242.62485,105.498,-11.555
SOHYVTD12A8C130A40,When A Man Loves A Woman,ARCEEC91187B9AC4FB,Alexander O'Neal,2008,183.11791,95.924,-5.184
SOACEXG12AC468D8FB,Party Favours,ARMUCXW11F50C4BFEC,Bionikworld,0,413.23057,126.089,-7.56
SOBQKAH12A8C1362DF,Sous les chataigniers,ARQ4OZM1187B991229,Jean Segurel,0,144.97914,214.324,-8.819
SOHOOPX12A58A7951E,124,ARKQ6QN1187B9B016D,Photek,1997,421.19791,161.772,-10.611
SOZLPXW12A6D4F80FE,Gemini,AROLZEM1187B9A805E,Ashes to Ashes,0,247.84934,84.001,-5.061
SONNELS12AB018048F,Plans (Cover Version - Original by Grizzly Bear),ARRDRI71187FB46EAA,Band Of Horses,0,205.24363,111.963,-11.536
SOLDQOV12A6D4F5BBB,Find us Faithful,AR21JV01187B999138,Bill Murk,0,298.9971,126.884,-8.188
SONZTSK12AB018C5A1,Are You Putting Me On The Shelf,ARAVPU21187B993957,Don & Juan,1995,136.04526,141.469,-9.146
SOHQASI12A58A78CDC,Hunter And The Hunted (Live),ARML8X41187B990644,Simple Minds,1983,352.44363,106.136,-8.013
SOGXXTV12AB018B61D,Happy Beat,ART9Z1P1187FB36C94,Edmundo Ros,0,134.1122,191.863,-16.327
SOOQGOK12AB0185F23,Per Colpa Tua,ARNDFTA125FEF32B22,Noemi,2010,226.37669,144.052,-2.957
SOMBZVH12A6D4FC797,Hur hur murmioon,ARTWWNA1187B9B3BD7,Frederik,0,179.3824,103.063,-6.904
SOJKRUL12A8C137034,100%,AR6EVQA1187B9AA1DF,Cocoa Tea,1992,228.96281,115.862,-11.627
SOZDQJS12A8C131CCB,Down In The Hole,ARSF0K11187B9AF319,James Taylor,0,315.16689,100.075,-13.097
SOZMXUV12AF72A507A,La Llamada,AROF4LP1187FB41C51,Selena,0,192.62649,90.103,-12.366
